175	1269.015	1978.66	0	0	0.0	24.0	45	129	
176	1181.435	1978.66	0	0	0.0	24.0	45	127	
177	1255.6100000000001	1869.45	0	0	0.0	24.0	45	53	
178	1167.41	2092.91	0	0	0.0	24.0	49	127	
179	798.775	2066.74	0	0	0.0	24.0	49	59	
180	662.6400000000001	2092.91	0	0	0.0	24.0	49	142	
181	717.73	2119.08	0	0	0.0	24.0	49	121	
182	813.8599999999999	1123.69	0	0	0.0	24.0	50	73	
183	813.8599999999999	1047.275	0	0	0.0	24.0	50	146	
184	813.8599999999999	1420.565	0	0	0.0	24.0	50	144	
185	813.8599999999999	1336.995	0	0	0.0	24.0	50	148	
186	727.42	1213.835	0	0	0.0	24.0	50	56	
187	727.4	1414.525	0	0	0.0	24.0	50	137	
188	791.345	992.58	0	0	0.0	24.0	50	57	
189	1369.57	1339.81	0	0	0.0	24.0	52	87	
190	1315.0	1300.2	0	0	0.0	24.0	52	117	
191	1305.46	1714.25	0	0	0.0	24.0	53	101	
192	1217.685	1714.25	0	0	0.0	24.0	53	99	
193	1167.41	1839.9099999999999	0	0	0.0	24.0	53	108	
194	1498.58	1907.45	0	0	0.0	24.0	54	60	
195	1496.57	1875.0500000000002	0	0	0.0	24.0	54	140	
196	1215.23	960.215	0	0	0.0	24.0	57	141	
197	1183.805	992.58	0	0	0.0	24.0	57	145	
198	1125.7	992.58	0	0	0.0	24.0	57	95	
199	1040.6599999999999	992.58	0	0	0.0	24.0	57	118	
200	955.9350000000001	992.58	0	0	0.0	24.0	57	63	
201	871.71	992.58	0	0	0.0	24.0	57	146	
202	1172.555	927.85	0	0	0.0	24.0	57	91	
203	1064.5149999999999	927.85	0	0	0.0	24.0	57	133	
204	948.4449999999999	927.85	0	0	0.0	24.0	57	134	
205	833.29	927.85	0	0	0.0	24.0	57	139	
206	798.775	1875.7199999999998	0	0	0.0	24.0	59	79	
207	1572.0349999999999	1886.92	0	0	0.0	24.0	60	140	
208	982.3000000000001	1420.565	0	0	0.0	24.0	63	147	
209	982.3000000000001	1384.9099999999999	0	0	0.0	24.0	63	102	
210	982.3000000000001	1337.065	0	0	0.0	24.0	63	132	
211	982.3000000000001	1278.96	0	0	0.0	24.0	63	110	
212	982.3000000000001	1201.5700000000002	0	0	0.0	24.0	63	124	
213	982.3000000000001	1123.69	0	0	0.0	24.0	63	88	
214	929.57	1123.69	0	0	0.0	24.0	63	73	
215	982.3000000000001	1047.275	0	0	0.0	24.0	63	118	
216	929.57	1047.275	0	0	0.0	24.0	63	146	
217	929.57	1420.565	0	0	0.0	24.0	63	144	
218	929.57	1336.995	0	0	0.0	24.0	63	148	
219	1267.95	1580.305	0	0	0.0	24.0	67	71	
220	1305.46	1552.14	0	0	0.0	24.0	67	92	
221	1167.4099999999999	2538.54	0	0	0.0	24.0	68	93	
222	1167.4099999999999	2381.195	0	0	0.0	24.0	68	85	
223	1137.98	2376.06	0	0	0.0	24.0	68	86	
224	694.79	1722.84	0	0	0.0	24.0	69	79	
225	1490.86	1460.155	0	0	0.0	24.0	70	87	
226	1267.95	1620.045	0	0	0.0	24.0	71	106	
227	1229.99	1634.58	0	0	0.0	24.0	71	99	
228	1229.99	1552.14	0	0	0.0	24.0	71	92	
229	1181.435	2218.65	0	0	0.0	24.0	72	127	
230	1258.0900000000001	2250.53	0	0	0.0	24.0	72	78	
231	871.71	1101.96	0	0	0.0	24.0	73	146	
232	1182.69	717.4	0	0	0.0	24.0	75	125	
233	1259.69	665.0	0	0	0.0	24.0	75	104	
234	1182.69	662.875	0	0	0.0	24.0	75	111	
235	1490.86	1336.565	0	0	0.0	24.0	76	87	
236	1258.0900000000001	2291.53	0	0	0.0	24.0	78	85	
237	829.23	1843.0449999999998	0	0	0.0	24.0	79	108	
238	662.6400000000001	1799.2799999999997	0	0	0.0	24.0	79	142	
239	1490.86	1233.575	0	0	0.0	24.0	83	131	
240	1490.86	1278.96	0	0	0.0	24.0	83	117	
241	1332.9950000000001	2386.33	0	0	0.0	24.0	85	93	
242	1167.41	2342.885	0	0	0.0	24.0	85	86	
243	662.6400000000001	2342.885	0	0	0.0	24.0	86	142	
244	717.73	2309.71	0	0	0.0	24.0	86	121	
245	800.7349999999999	2376.06	0	0	0.0	24.0	86	107	
246	1369.57	1514.525	0	0	0.0	24.0	87	92	
247	1430.215	1300.2	0	0	0.0	24.0	87	117	
248	1040.6599999999999	1145.42	0	0	0.0	24.0	88	124	
249	1099.01	1123.69	0	0	0.0	24.0	88	95	
250	1040.6599999999999	1101.96	0	0	0.0	24.0	88	118	
251	1215.23	904.3	0	0	0.0	24.0	91	141	
252	1171.71	1494.99	0	0	0.0	24.0	92	143	
253	1152.38	1445.5149999999999	0	0	0.0	24.0	92	95	
254	1633.3	1631.6	0	0	0.0	24.0	94	130	
255	1099.01	1420.565	0	0	0.0	24.0	95	147	
256	1099.01	1384.9099999999999	0	0	0.0	24.0	95	102	
257	1099.01	1337.065	0	0	0.0	24.0	95	132	
258	1152.39	1278.96	0	0	0.0	24.0	95	117	
259	1099.01	1278.96	0	0	0.0	24.0	95	110	
260	1152.39	1214.2649999999999	0	0	0.0	24.0	95	149	
261	1131.115	1494.99	0	0	0.0	24.0	95	143	
262	1099.01	1201.5700000000002	0	0	0.0	24.0	95	124	
263	1152.39	1081.7	0	0	0.0	24.0	95	145	
264	1099.01	1047.275	0	0	0.0	24.0	95	118	
265	1337.33	922.625	0	0	0.0	24.0	98	141	
266	1267.96	1674.415	0	0	0.0	24.0	99	101	
267	597.45	2299.2	0	0	0.0	24.0	100	142	
268	542.225	2376.06	0	0	0.0	24.0	100	107	
269	1305.46	1631.6	0	0	0.0	24.0	101	106	
270	1040.6599999999999	1391.51	0	0	0.0	24.0	102	147	
271	1040.6599999999999	1373.79	0	0	0.0	24.0	102	132	
272	1337.33	1001.96	0	0	0.0	24.0	105	141	
273	630.0450000000001	2376.06	0	0	0.0	24.0	107	142	
274	731.1099999999999	2460.29	0	0	0.0	24.0	107	115	
275	1040.6599999999999	1300.2	0	0	0.0	24.0	110	132	
276	1040.6599999999999	1257.72	0	0	0.0	24.0	110	124	
277	1064.5149999999999	796.6	0	0	0.0	24.0	112	133	
278	1337.33	1048.185	0	0	0.0	24.0	113	141	
279	736.91	2575.64	0	0	0.0	24.0	115	123	
280	1419.93	1257.72	0	0	0.0	24.0	117	131	
281	1250.69	1257.72	0	0	0.0	24.0	117	149	
282	662.6400000000001	2214.39	0	0	0.0	24.0	121	142	
283	1195.46	2082.64	0	0	0.0	24.0	127	129	
284	768.8299999999999	840.335	0	0	0.0	24.0	128	139	
285	1349.0	1233.5700000000002	0	0	0.0	24.0	131	149	
286	1680.33	1747.78	0	0	0.0	24.0	135	140	
287	1215.23	1024.77	0	0	0.0	24.0	141	145	
288	1217.995	1170.81	0	0	0.0	24.0	145	149	
289	1464.6	1661.605	0	1	0.0	24.0	39	189	
290	1069.4900000000002	1565.045	0	1	0.0	24.0	77	227	
291	1472.505	1974.06	0	1	0.0	24.0	89	239	
292	1420.0049999999999	1837.8400000000001	0	1	0.0	24.0	96	246	
293	1368.275	1837.8400000000001	0	1	0.0	24.0	103	253	
294	1156.29	656.6	0	1	0.0	24.0	111	261	
295	1420.0049999999999	1974.06	0	1	0.0	24.0	114	264	
296	1470.94	1837.8400000000001	0	1	0.0	24.0	119	269	
297	1368.0749999999998	1974.06	0	1	0.0	24.0	122	272	
298	1156.29	716.9000000000001	0	1	0.0	24.0	125	275	
299	1424.17	1863.18	1	0	7.0	23.0	204	246	
300	1364.46	2017.78	1	0	8.0	22.0	184	214	
301	996.35	2623.59	1	0	9.0	21.3	187	162	
302	1154.94	796.6	1	0	10.0	21.0	241	191	
303	1473.37	1863.18	1	0	10.3	19.0	269	204	
304	795.29	772.95	1	0	11.0	17.0	270	288	
305	594.65	1573.45	1	0	14.0	15.0	219	231	
306	1472.86	2002.94	1	0	7.0	23.0	239	184	
307	1498.58	2234.17	1	0	8.0	22.0	194	211	
308	1280.22	804.35	1	0	9.0	21.3	179	186	
309	1370.97	1863.18	1	0	10.0	21.0	204	253	
310	1369.66	1945.18	1	0	10.3	19.0	204	272	
311	644.74	1547.46	1	0	11.0	17.0	219	224	
312	1513.77	1547.23	1	0	14.0	15.0	192	220	
313	645.39	828.37	1	0	7.0	23.0	278	178	
314	1562.02	1471.01	1	0	8.0	22.0	244	220	
315	691.13	1378.25	1	0	9.0	21.3	206	287	
316	693.08	805.45	1	0	10.0	21.0	278	270	
317	1376.5	1631.6	1	0	10.3	19.0	196	259	
318	713.1	758.41	1	0	11.0	17.0	270	232	
319	1476.87	2136.23	1	0	14.0	15.0	197	198	
320	606.66	805.45	1	0	7.0	23.0	266	178	
321	487.0	1783.96	1	0	8.0	22.0	286	185	
322	1360.23	1768.13	1	0	9.0	21.3	234	154	
323	1390.37	1710.75	1	0	10.0	21.0	234	196	
324	1051.95	2599.79	1	0	10.3	19.0	187	167	
325	1260.67	2186.62	1	0	11.0	17.0	279	208	
326	1372.21	1743.18	1	0	14.0	15.0	234	175	
327	1403.03	1768.13	1	0	7.0	23.0	164	234	
328	1108.55	2623.79	1	0	8.0	22.0	218	187	
329	513.45	2690.75	1	0	9.0	21.3	230	
330	1484.86	2218.65	1	0	10.0	21.0	211	198	
331	508.76	2460.29	1	0	10.3	19.0	257	230	
332	1359.87	2218.65	1	0	11.0	17.0	198	222	
333	487.0	1738.29	1	0	14.0	15.0	286	181	
334	1473.66	1945.18	1	0	7.0	23.0	239	204	
335	542.69	1583.11	1	0	8.0	22.0	205	181	
336	1765.75	2635.49	1	0	9.0	21.3	243	
337	661.05	1504.89	1	0	10.0	21.0	287	224	
338	555.75	775.25	1	0	10.3	19.0	266	
339	1052.12	2690.75	1	0	11.0	17.0	187	
340	972.04	2690.75	1	0	14.0	15.0	162	
341	1423.66	1945.18	1	0	7.0	23.0	264	204	
342	1765.75	2673.77	1	0	8.0	22.0	243	
343	1133.37	2690.75	1	0	9.0	21.3	218	
344	1217.01	737.6	1	0	10.0	21.0	240	225	
345	862.89	766.45	1	0	10.3	19.0	270	276	
346	1349.0	745.36	1	0	11.0	17.0	240	215	
347	1765.75	1966.41	1	0	14.0	15.0	210	
348	877.95	779.99	1	0	7.0	23.0	247	270	
349	1458.79	2093.04	1	0	8.0	22.0	201	197	
350	1245.75	624.0	1	0	9.0	21.3	225	
351	487.0	2587.02	1	0	10.0	21.0	230	
352	555.75	843.97	1	0	10.3	19.0	178	
353	1215.55	805.45	1	0	11.0	17.0	241	179	240	
354	1478.07	2063.97	1	0	14.0	15.0	184	197	
355	1323.22	804.35	1	0	7.0	23.0	179	212	
356	1578.4650000000001	1710.75	1	0	8.0	22.0	150	155	
357	1683.25	1685.175	1	0	9.0	21.3	150	180	
358	1495.46	1668.425	1	0	10.0	21.0	150	189	
359	1576.1	1659.6	1	0	10.3	19.0	150	280	
360	772.8	1971.23	1	0	11.0	17.0	151	209	
361	662.6400000000001	1971.23	1	0	14.0	15.0	151	292	
362	717.73	1875.7199999999998	1	0	7.0	23.0	151	229	
363	717.73	2066.74	1	0	8.0	22.0	151	199	
364	727.42	933.9100000000001	1	0	9.0	21.3	152	168	
365	686.405	875.22	1	0	10.0	21.0	152	278	
366	727.42	1021.0050000000001	1	0	10.3	19.0	152	200	
367	991.16	1971.23	1	0	11.0	17.0	153	169	
368	964.99	1875.7199999999998	1	0	14.0	15.0	153	258	
369	938.8199999999999	1971.23	1	0	7.0	23.0	153	158	
370	964.99	2066.74	1	0	8.0	22.0	153	199	
371	1495.45	1733.6999999999998	1	0	9.0	21.3	155	161	
372	824.75	2214.39	1	0	10.0	21.0	156	170	
373	772.8	2214.39	1	0	10.3	19.0	156	271	
374	798.775	2309.71	1	0	11.0	17.0	156	236	
375	798.775	2119.08	1	0	14.0	15.0	156	199	
376	1419.9299999999998	1209.42	1	0	7.0	23.0	157	281	
377	1449.016051132694	1167.8649496267954	1	0	8.0	22.0	157	216	
378	1372.454954057036	1091.832444766992	1	0	9.0	21.3	157	263	
379	1276.28	1056.95	1	0	10.0	21.0	157	291	
380	1304.455613785168	1189.7076384858988	1	0	10.3	19.0	157	299	
381	1336.75	1209.42	1	0	11.0	17.0	157	299	
382	1215.23	1079.455	1	0	14.0	15.0	157	295	
383	1249.0557204890524	1135.2254152443816	1	0	7.0	23.0	157	295	
384	884.025	1875.7199999999998	1	0	8.0	22.0	158	258	
385	824.75	1971.23	1	0	9.0	21.3	158	209	
386	881.79	2066.74	1	0	10.0	21.0	158	199	
387	929.57	1382.72	1	0	10.3	19.0	159	213	
388	871.71	1391.51	1	0	11.0	17.0	159	294	
389	871.71	1373.93	1	0	14.0	15.0	159	298	
390	813.8599999999999	1382.72	1	0	7.0	23.0	159	200	
391	871.71	1145.42	1	0	8.0	22.0	160	223	
392	929.57	1201.5700000000002	1	0	9.0	21.3	160	213	
393	871.71	1257.72	1	0	10.0	21.0	160	176	
394	813.8599999999999	1201.5700000000002	1	0	10.3	19.0	160	200	
395	1460.42	1733.6999999999998	1	0	11.0	17.0	161	234	
396	996.35	2487.925	1	0	14.0	15.0	162	167	
397	967.585	2376.06	1	0	7.0	23.0	162	236	
398	938.8199999999999	2633.1949999999997	1	0	8.0	22.0	162	273	
399	938.82	2517.965	1	0	9.0	21.3	162	265	
400	938.82	2418.175	1	0	10.0	21.0	162	257	
401	1040.6599999999999	1449.62	1	0	10.3	19.0	163	297	
402	1099.01	1472.3049999999998	1	0	11.0	17.0	163	245	
403	982.3000000000001	1472.3049999999998	1	0	14.0	15.0	163	213	
404	1100.93	2214.39	1	0	7.0	23.0	165	174	
405	991.16	2214.39	1	0	8.0	22.0	165	188	
406	1046.045	2309.71	1	0	9.0	21.3	165	236	
407	1046.045	2119.08	1	0	10.0	21.0	165	199	
408	929.57	1472.3049999999998	1	0	10.3	19.0	166	213	
409	871.71	1449.62	1	0	11.0	17.0	166	294	
410	727.4	1472.3049999999998	1	0	14.0	15.0	166	287	
411	770.635	1449.62	1	0	7.0	23.0	166	200	
412	778.3199999999999	1494.9899999999998	1	0	8.0	22.0	166	173	
413	1108.55	2487.925	1	0	9.0	21.3	167	218	
414	1052.45	2376.06	1	0	10.0	21.0	167	236	
415	768.83	901.54	1	0	10.3	19.0	168	289	
416	748.1299999999999	875.22	1	0	11.0	17.0	168	278	
417	768.83	960.22	1	0	14.0	15.0	168	207	
418	748.1299999999999	992.59	1	0	7.0	23.0	168	200	
419	1100.93	1971.23	1	0	8.0	22.0	169	183	
420	1046.045	1875.7199999999998	1	0	9.0	21.3	169	258	
421	1046.045	2066.74	1	0	10.0	21.0	169	199	
422	938.8199999999999	2214.39	1	0	10.3	19.0	170	188	
423	881.79	2309.71	1	0	11.0	17.0	170	236	
424	881.79	2119.08	1	0	14.0	15.0	170	199	
425	1167.41	1674.415	1	0	7.0	23.0	171	249	
426	1167.41	1762.31	1	0	8.0	22.0	171	203	
427	1069.4900000000002	1635.1	1	0	9.0	21.3	171	227	
428	1098.275	1810.37	1	0	10.0	21.0	171	258	
429	1029.14	1760.215	1	0	10.3	19.0	171	182	
430	597.45	1993.52	1	0	11.0	17.0	172	292	
431	828.75	1716.4499999999998	1	0	14.0	15.0	173	182	
432	727.41	1665.655	1	0	7.0	23.0	173	219	
433	778.3199999999999	1722.84	1	0	8.0	22.0	173	229	
434	1167.41	2168.865	1	0	9.0	21.3	174	277	
435	1167.41	2300.615	1	0	10.0	21.0	174	235	
436	1167.41	2271.03	1	0	10.3	19.0	174	228	
437	1167.41	2234.59	1	0	11.0	17.0	174	222	
438	1134.17	2309.7	1	0	14.0	15.0	174	236	
439	1134.17	2119.08	1	0	7.0	23.0	174	199	
440	929.57	1278.96	1	0	8.0	22.0	176	213	
441	871.71	1300.2	1	0	9.0	21.3	176	298	
442	813.8599999999999	1278.96	1	0	10.0	21.0	176	200	
443	597.45	2146.34	1	0	10.3	19.0	177	292	
444	1276.28	880.75	1	0	11.0	17.0	179	291	
445	1215.23	843.1	1	0	14.0	15.0	179	241	
446	615.7149999999999	1637.69	1	0	7.0	23.0	181	219	
447	636.78	1659.17	1	0	8.0	22.0	181	219	
448	649.4749999999999	1701.745	1	0	9.0	21.3	181	219	
449	629.81	1722.84	1	0	10.0	21.0	181	292	
450	597.45	1743.17	1	0	10.3	19.0	181	292	
451	928.9449999999999	1810.37	1	0	11.0	17.0	182	258	
452	828.75	1766.605	1	0	14.0	15.0	182	229	
453	1167.41	2022.7000000000003	1	0	7.0	23.0	183	277	
454	1167.41	1927.19	1	0	8.0	22.0	183	195	
455	1134.17	1875.7199999999998	1	0	9.0	21.3	183	258	
456	1134.17	2066.74	1	0	10.0	21.0	183	199	
457	597.45	1840.105	1	0	10.3	19.0	185	292	
458	964.99	2309.71	1	0	11.0	17.0	188	236	
459	964.99	2119.08	1	0	14.0	15.0	188	199	
460	1433.74	1661.615	1	0	7.0	23.0	189	196	
461	1495.46	1652.79	1	0	8.0	22.0	189	280	
462	1260.43	1339.81	1	0	9.0	21.3	190	202	
463	1206.4050000000002	1379.43	1	0	10.0	21.0	190	193	
464	1206.4050000000002	1300.2	1	0	10.3	19.0	190	267	
465	1152.39	1339.81	1	0	11.0	17.0	190	245	
466	1369.57	1430.63	1	0	14.0	15.0	193	237	
467	1315.0	1379.42	1	0	7.0	23.0	193	202	
468	1309.4699999999998	1481.83	1	0	8.0	22.0	193	242	
469	1206.87	1438.9299999999998	1	0	9.0	21.3	193	242	
470	1158.375	1396.03	1	0	0.0	24.0	193	242	
471	1152.39	1387.73	1	0	0.0	24.0	193	245	
